[2024-08-15T07:00:01.511+0700] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-08-15T07:11:56.969+0700] {logging_mixin.py:188} INFO - Fetching page 131 of 131 for price category: dibawah-60-juta
[2024-08-15T07:12:02.285+0700] {logging_mixin.py:188} INFO - Data for price category dibawah-60-juta written to /home/miracle/mobil/scrape/output/oto/2024-08-15/oto_car_dibawah_60_juta_2024-08-15.csv
[2024-08-15T07:12:02.285+0700] {logging_mixin.py:188} INFO - Fetching data for price category: dibawah-70-juta on date: 2024-08-15
[2024-08-15T07:12:02.691+0700] {logging_mixin.py:188} INFO - Fetching page 1 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:06.289+0700] {logging_mixin.py:188} INFO - Fetching page 2 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:10.490+0700] {logging_mixin.py:188} INFO - Fetching page 3 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:14.389+0700] {logging_mixin.py:188} INFO - Fetching page 4 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:18.453+0700] {logging_mixin.py:188} INFO - Fetching page 5 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:21.461+0700] {logging_mixin.py:188} INFO - Fetching page 6 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:26.562+0700] {logging_mixin.py:188} INFO - Fetching page 7 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:33.144+0700] {logging_mixin.py:188} INFO - Fetching page 8 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:38.179+0700] {logging_mixin.py:188} INFO - Fetching page 9 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:43.232+0700] {logging_mixin.py:188} INFO - Fetching page 10 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:47.238+0700] {logging_mixin.py:188} INFO - Fetching page 11 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:51.575+0700] {logging_mixin.py:188} INFO - Fetching page 12 of 230 for price category: dibawah-70-juta
[2024-08-15T07:12:55.457+0700] {logging_mixin.py:188} INFO - Fetching page 13 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:00.404+0700] {logging_mixin.py:188} INFO - Fetching page 14 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:05.637+0700] {logging_mixin.py:188} INFO - Fetching page 15 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:07.436+0700] {logging_mixin.py:188} INFO - Fetching page 16 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:09.862+0700] {logging_mixin.py:188} INFO - Fetching page 17 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:12.681+0700] {logging_mixin.py:188} INFO - Fetching page 18 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:15.588+0700] {logging_mixin.py:188} INFO - Fetching page 19 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:20.042+0700] {logging_mixin.py:188} INFO - Fetching page 20 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:22.349+0700] {logging_mixin.py:188} INFO - Fetching page 21 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:26.554+0700] {logging_mixin.py:188} INFO - Fetching page 22 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:30.652+0700] {logging_mixin.py:188} INFO - Fetching page 23 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:35.246+0700] {logging_mixin.py:188} INFO - Fetching page 24 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:36.675+0700] {logging_mixin.py:188} INFO - Fetching page 25 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:40.552+0700] {logging_mixin.py:188} INFO - Fetching page 26 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:44.842+0700] {logging_mixin.py:188} INFO - Fetching page 27 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:48.618+0700] {logging_mixin.py:188} INFO - Fetching page 28 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:54.018+0700] {logging_mixin.py:188} INFO - Fetching page 29 of 230 for price category: dibawah-70-juta
[2024-08-15T07:13:57.501+0700] {logging_mixin.py:188} INFO - Fetching page 30 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:00.232+0700] {logging_mixin.py:188} INFO - Fetching page 31 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:05.583+0700] {logging_mixin.py:188} INFO - Fetching page 32 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:07.367+0700] {logging_mixin.py:188} INFO - Fetching page 33 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:12.199+0700] {logging_mixin.py:188} INFO - Fetching page 34 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:14.639+0700] {logging_mixin.py:188} INFO - Fetching page 35 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:18.861+0700] {logging_mixin.py:188} INFO - Fetching page 36 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:23.808+0700] {logging_mixin.py:188} INFO - Fetching page 37 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:28.064+0700] {logging_mixin.py:188} INFO - Fetching page 38 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:33.656+0700] {logging_mixin.py:188} INFO - Fetching page 39 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:39.098+0700] {logging_mixin.py:188} INFO - Fetching page 40 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:43.644+0700] {logging_mixin.py:188} INFO - Fetching page 41 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:45.447+0700] {logging_mixin.py:188} INFO - Fetching page 42 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:49.927+0700] {logging_mixin.py:188} INFO - Fetching page 43 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:52.241+0700] {logging_mixin.py:188} INFO - Fetching page 44 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:53.758+0700] {logging_mixin.py:188} INFO - Fetching page 45 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:56.910+0700] {logging_mixin.py:188} INFO - Fetching page 46 of 230 for price category: dibawah-70-juta
[2024-08-15T07:14:58.892+0700] {logging_mixin.py:188} INFO - Fetching page 47 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:01.853+0700] {logging_mixin.py:188} INFO - Fetching page 48 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:08.061+0700] {logging_mixin.py:188} INFO - Fetching page 49 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:13.207+0700] {logging_mixin.py:188} INFO - Fetching page 50 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:15.606+0700] {logging_mixin.py:188} INFO - Fetching page 51 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:17.113+0700] {logging_mixin.py:188} INFO - Fetching page 52 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:20.017+0700] {logging_mixin.py:188} INFO - Fetching page 53 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:24.375+0700] {logging_mixin.py:188} INFO - Fetching page 54 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:27.844+0700] {logging_mixin.py:188} INFO - Fetching page 55 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:31.265+0700] {logging_mixin.py:188} INFO - Fetching page 56 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:34.439+0700] {logging_mixin.py:188} INFO - Fetching page 57 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:38.856+0700] {logging_mixin.py:188} INFO - Fetching page 58 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:43.772+0700] {logging_mixin.py:188} INFO - Fetching page 59 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:47.036+0700] {logging_mixin.py:188} INFO - Fetching page 60 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:51.509+0700] {logging_mixin.py:188} INFO - Fetching page 61 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:54.650+0700] {logging_mixin.py:188} INFO - Fetching page 62 of 230 for price category: dibawah-70-juta
[2024-08-15T07:15:57.102+0700] {logging_mixin.py:188} INFO - Fetching page 63 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:01.207+0700] {logging_mixin.py:188} INFO - Fetching page 64 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:03.955+0700] {logging_mixin.py:188} INFO - Fetching page 65 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:07.968+0700] {logging_mixin.py:188} INFO - Fetching page 66 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:13.012+0700] {logging_mixin.py:188} INFO - Fetching page 67 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:15.464+0700] {logging_mixin.py:188} INFO - Fetching page 68 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:18.974+0700] {logging_mixin.py:188} INFO - Fetching page 69 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:21.194+0700] {logging_mixin.py:188} INFO - Fetching page 70 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:25.796+0700] {logging_mixin.py:188} INFO - Fetching page 71 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:28.489+0700] {logging_mixin.py:188} INFO - Fetching page 72 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:33.618+0700] {logging_mixin.py:188} INFO - Fetching page 73 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:37.728+0700] {logging_mixin.py:188} INFO - Fetching page 74 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:39.713+0700] {logging_mixin.py:188} INFO - Fetching page 75 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:42.821+0700] {logging_mixin.py:188} INFO - Fetching page 76 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:48.592+0700] {logging_mixin.py:188} INFO - Fetching page 77 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:53.712+0700] {logging_mixin.py:188} INFO - Fetching page 78 of 230 for price category: dibawah-70-juta
[2024-08-15T07:16:57.240+0700] {logging_mixin.py:188} INFO - Fetching page 79 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:01.398+0700] {logging_mixin.py:188} INFO - Fetching page 80 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:03.696+0700] {logging_mixin.py:188} INFO - Fetching page 81 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:09.114+0700] {logging_mixin.py:188} INFO - Fetching page 82 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:14.296+0700] {logging_mixin.py:188} INFO - Fetching page 83 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:17.171+0700] {logging_mixin.py:188} INFO - Fetching page 84 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:21.773+0700] {logging_mixin.py:188} INFO - Fetching page 85 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:24.122+0700] {logging_mixin.py:188} INFO - Fetching page 86 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:28.506+0700] {logging_mixin.py:188} INFO - Fetching page 87 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:30.490+0700] {logging_mixin.py:188} INFO - Fetching page 88 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:33.543+0700] {logging_mixin.py:188} INFO - Fetching page 89 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:38.369+0700] {logging_mixin.py:188} INFO - Fetching page 90 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:42.802+0700] {logging_mixin.py:188} INFO - Fetching page 91 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:48.215+0700] {logging_mixin.py:188} INFO - Fetching page 92 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:49.846+0700] {logging_mixin.py:188} INFO - Fetching page 93 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:51.893+0700] {logging_mixin.py:188} INFO - Fetching page 94 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:53.668+0700] {logging_mixin.py:188} INFO - Fetching page 95 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:56.217+0700] {logging_mixin.py:188} INFO - Fetching page 96 of 230 for price category: dibawah-70-juta
[2024-08-15T07:17:59.796+0700] {logging_mixin.py:188} INFO - Fetching page 97 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:04.485+0700] {logging_mixin.py:188} INFO - Fetching page 98 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:09.680+0700] {logging_mixin.py:188} INFO - Fetching page 99 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:13.599+0700] {logging_mixin.py:188} INFO - Fetching page 100 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:18.294+0700] {logging_mixin.py:188} INFO - Fetching page 101 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:22.771+0700] {logging_mixin.py:188} INFO - Fetching page 102 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:27.011+0700] {logging_mixin.py:188} INFO - Fetching page 103 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:30.281+0700] {logging_mixin.py:188} INFO - Fetching page 104 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:35.278+0700] {logging_mixin.py:188} INFO - Fetching page 105 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:37.401+0700] {logging_mixin.py:188} INFO - Fetching page 106 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:42.242+0700] {logging_mixin.py:188} INFO - Fetching page 107 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:47.585+0700] {logging_mixin.py:188} INFO - Fetching page 108 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:53.160+0700] {logging_mixin.py:188} INFO - Fetching page 109 of 230 for price category: dibawah-70-juta
[2024-08-15T07:18:58.437+0700] {logging_mixin.py:188} INFO - Fetching page 110 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:01.116+0700] {logging_mixin.py:188} INFO - Fetching page 111 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:03.935+0700] {logging_mixin.py:188} INFO - Fetching page 112 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:07.407+0700] {logging_mixin.py:188} INFO - Fetching page 113 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:10.414+0700] {logging_mixin.py:188} INFO - Fetching page 114 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:15.093+0700] {logging_mixin.py:188} INFO - Fetching page 115 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:19.244+0700] {logging_mixin.py:188} INFO - Fetching page 116 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:24.146+0700] {logging_mixin.py:188} INFO - Fetching page 117 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:25.742+0700] {logging_mixin.py:188} INFO - Fetching page 118 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:30.809+0700] {logging_mixin.py:188} INFO - Fetching page 119 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:34.386+0700] {logging_mixin.py:188} INFO - Fetching page 120 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:36.424+0700] {logging_mixin.py:188} INFO - Fetching page 121 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:39.113+0700] {logging_mixin.py:188} INFO - Fetching page 122 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:40.739+0700] {logging_mixin.py:188} INFO - Fetching page 123 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:45.750+0700] {logging_mixin.py:188} INFO - Fetching page 124 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:48.398+0700] {logging_mixin.py:188} INFO - Fetching page 125 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:53.375+0700] {logging_mixin.py:188} INFO - Fetching page 126 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:54.967+0700] {logging_mixin.py:188} INFO - Fetching page 127 of 230 for price category: dibawah-70-juta
[2024-08-15T07:19:58.455+0700] {logging_mixin.py:188} INFO - Fetching page 128 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:01.233+0700] {logging_mixin.py:188} INFO - Fetching page 129 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:05.743+0700] {logging_mixin.py:188} INFO - Fetching page 130 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:10.415+0700] {logging_mixin.py:188} INFO - Fetching page 131 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:14.909+0700] {logging_mixin.py:188} INFO - Fetching page 132 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:18.153+0700] {logging_mixin.py:188} INFO - Fetching page 133 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:22.477+0700] {logging_mixin.py:188} INFO - Fetching page 134 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:25.259+0700] {logging_mixin.py:188} INFO - Fetching page 135 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:27.569+0700] {logging_mixin.py:188} INFO - Fetching page 136 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:29.676+0700] {logging_mixin.py:188} INFO - Fetching page 137 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:33.086+0700] {logging_mixin.py:188} INFO - Fetching page 138 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:36.395+0700] {logging_mixin.py:188} INFO - Fetching page 139 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:40.189+0700] {logging_mixin.py:188} INFO - Fetching page 140 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:43.950+0700] {logging_mixin.py:188} INFO - Fetching page 141 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:48.255+0700] {logging_mixin.py:188} INFO - Fetching page 142 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:51.929+0700] {logging_mixin.py:188} INFO - Fetching page 143 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:54.169+0700] {logging_mixin.py:188} INFO - Fetching page 144 of 230 for price category: dibawah-70-juta
[2024-08-15T07:20:57.966+0700] {logging_mixin.py:188} INFO - Fetching page 145 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:00.691+0700] {logging_mixin.py:188} INFO - Fetching page 146 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:04.433+0700] {logging_mixin.py:188} INFO - Fetching page 147 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:06.947+0700] {logging_mixin.py:188} INFO - Fetching page 148 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:10.489+0700] {logging_mixin.py:188} INFO - Fetching page 149 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:13.599+0700] {logging_mixin.py:188} INFO - Fetching page 150 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:18.489+0700] {logging_mixin.py:188} INFO - Fetching page 151 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:22.572+0700] {logging_mixin.py:188} INFO - Fetching page 152 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:26.088+0700] {logging_mixin.py:188} INFO - Fetching page 153 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:30.316+0700] {logging_mixin.py:188} INFO - Fetching page 154 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:33.649+0700] {logging_mixin.py:188} INFO - Fetching page 155 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:39.401+0700] {logging_mixin.py:188} INFO - Fetching page 156 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:41.029+0700] {logging_mixin.py:188} INFO - Fetching page 157 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:42.739+0700] {logging_mixin.py:188} INFO - Fetching page 158 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:44.707+0700] {logging_mixin.py:188} INFO - Fetching page 159 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:48.406+0700] {logging_mixin.py:188} INFO - Fetching page 160 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:52.463+0700] {logging_mixin.py:188} INFO - Fetching page 161 of 230 for price category: dibawah-70-juta
[2024-08-15T07:21:55.865+0700] {logging_mixin.py:188} INFO - Fetching page 162 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:00.256+0700] {logging_mixin.py:188} INFO - Fetching page 163 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:03.139+0700] {logging_mixin.py:188} INFO - Fetching page 164 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:07.586+0700] {logging_mixin.py:188} INFO - Fetching page 165 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:11.780+0700] {logging_mixin.py:188} INFO - Fetching page 166 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:16.260+0700] {logging_mixin.py:188} INFO - Fetching page 167 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:21.638+0700] {logging_mixin.py:188} INFO - Fetching page 168 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:24.229+0700] {logging_mixin.py:188} INFO - Fetching page 169 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:26.258+0700] {logging_mixin.py:188} INFO - Fetching page 170 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:27.948+0700] {logging_mixin.py:188} INFO - Fetching page 171 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:30.911+0700] {logging_mixin.py:188} INFO - Fetching page 172 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:33.731+0700] {logging_mixin.py:188} INFO - Fetching page 173 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:37.884+0700] {logging_mixin.py:188} INFO - Fetching page 174 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:39.334+0700] {logging_mixin.py:188} INFO - Fetching page 175 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:44.127+0700] {logging_mixin.py:188} INFO - Fetching page 176 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:46.167+0700] {logging_mixin.py:188} INFO - Fetching page 177 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:50.563+0700] {logging_mixin.py:188} INFO - Fetching page 178 of 230 for price category: dibawah-70-juta
[2024-08-15T07:22:56.148+0700] {logging_mixin.py:188} INFO - Fetching page 179 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:00.149+0700] {logging_mixin.py:188} INFO - Fetching page 180 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:05.055+0700] {logging_mixin.py:188} INFO - Fetching page 181 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:06.720+0700] {logging_mixin.py:188} INFO - Fetching page 182 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:11.735+0700] {logging_mixin.py:188} INFO - Fetching page 183 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:15.687+0700] {logging_mixin.py:188} INFO - Fetching page 184 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:18.843+0700] {logging_mixin.py:188} INFO - Fetching page 185 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:22.190+0700] {logging_mixin.py:188} INFO - Fetching page 186 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:26.846+0700] {logging_mixin.py:188} INFO - Fetching page 187 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:31.359+0700] {logging_mixin.py:188} INFO - Fetching page 188 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:32.889+0700] {logging_mixin.py:188} INFO - Fetching page 189 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:36.908+0700] {logging_mixin.py:188} INFO - Fetching page 190 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:41.561+0700] {logging_mixin.py:188} INFO - Fetching page 191 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:43.723+0700] {logging_mixin.py:188} INFO - Fetching page 192 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:47.187+0700] {logging_mixin.py:188} INFO - Fetching page 193 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:51.699+0700] {logging_mixin.py:188} INFO - Fetching page 194 of 230 for price category: dibawah-70-juta
[2024-08-15T07:23:56.008+0700] {logging_mixin.py:188} INFO - Fetching page 195 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:00.949+0700] {logging_mixin.py:188} INFO - Fetching page 196 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:04.505+0700] {logging_mixin.py:188} INFO - Fetching page 197 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:08.030+0700] {logging_mixin.py:188} INFO - Fetching page 198 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:10.816+0700] {logging_mixin.py:188} INFO - Fetching page 199 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:12.585+0700] {logging_mixin.py:188} INFO - Fetching page 200 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:17.359+0700] {logging_mixin.py:188} INFO - Fetching page 201 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:21.874+0700] {logging_mixin.py:188} INFO - Fetching page 202 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:26.479+0700] {logging_mixin.py:188} INFO - Fetching page 203 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:29.357+0700] {logging_mixin.py:188} INFO - Fetching page 204 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:32.017+0700] {logging_mixin.py:188} INFO - Fetching page 205 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:33.706+0700] {logging_mixin.py:188} INFO - Fetching page 206 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:36.469+0700] {logging_mixin.py:188} INFO - Fetching page 207 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:38.872+0700] {logging_mixin.py:188} INFO - Fetching page 208 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:41.742+0700] {logging_mixin.py:188} INFO - Fetching page 209 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:44.798+0700] {logging_mixin.py:188} INFO - Fetching page 210 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:50.059+0700] {logging_mixin.py:188} INFO - Fetching page 211 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:52.431+0700] {logging_mixin.py:188} INFO - Fetching page 212 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:55.333+0700] {logging_mixin.py:188} INFO - Fetching page 213 of 230 for price category: dibawah-70-juta
[2024-08-15T07:24:57.980+0700] {logging_mixin.py:188} INFO - Fetching page 214 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:00.999+0700] {logging_mixin.py:188} INFO - Fetching page 215 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:05.459+0700] {logging_mixin.py:188} INFO - Fetching page 216 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:09.469+0700] {logging_mixin.py:188} INFO - Fetching page 217 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:11.360+0700] {logging_mixin.py:188} INFO - Fetching page 218 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:12.960+0700] {logging_mixin.py:188} INFO - Fetching page 219 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:14.452+0700] {logging_mixin.py:188} INFO - Fetching page 220 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:19.563+0700] {logging_mixin.py:188} INFO - Fetching page 221 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:22.058+0700] {logging_mixin.py:188} INFO - Fetching page 222 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:26.801+0700] {logging_mixin.py:188} INFO - Fetching page 223 of 230 for price category: dibawah-70-juta
[2024-08-15T07:25:29.130+0700] {logging_mixin.py:188} INFO - Fetching page 224 of 230 for price category: dibawah-70-juta
